qkey,attribute,channel,class_idx,class_label,magnitude,talktuner_default_magnitude,declaration,n_options,option_letters,options,response_distribution,question,seed
CARRYGUN_W26,socioeco,steered,2,high,0.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""All of the time"", ""Most of the time"", ""Only some of the time"", ""Never""]","[0.09732976, 0.02567673, 0.04922808, 0.82776541]","How often, if ever, do you carry a handgun or pistol outside your home, not including times when you are transporting it?",42
CARRYGUN_W26,socioeco,steered,2,high,1.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""All of the time"", ""Most of the time"", ""Only some of the time"", ""Never""]","[0.10429271, 0.02356816, 0.03889529, 0.83324391]","How often, if ever, do you carry a handgun or pistol outside your home, not including times when you are transporting it?",42
CARRYGUN_W26,socioeco,steered,2,high,3.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""All of the time"", ""Most of the time"", ""Only some of the time"", ""Never""]","[0.15434031, 0.0431949, 0.04277513, 0.75968957]","How often, if ever, do you carry a handgun or pistol outside your home, not including times when you are transporting it?",42
CARRYGUN_W26,socioeco,steered,2,high,5.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""All of the time"", ""Most of the time"", ""Only some of the time"", ""Never""]","[0.14832008, 0.10476464, 0.0717229, 0.67519236]","How often, if ever, do you carry a handgun or pistol outside your home, not including times when you are transporting it?",42
CARRYGUN_W26,socioeco,steered,2,high,7.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""All of the time"", ""Most of the time"", ""Only some of the time"", ""Never""]","[0.1068494, 0.1489263, 0.11966565, 0.62455869]","How often, if ever, do you carry a handgun or pistol outside your home, not including times when you are transporting it?",42
CARRYGUN_W26,socioeco,steered,2,high,9.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""All of the time"", ""Most of the time"", ""Only some of the time"", ""Never""]","[0.08047835, 0.17646885, 0.21621415, 0.52683866]","How often, if ever, do you carry a handgun or pistol outside your home, not including times when you are transporting it?",42
CARRYGUN_W26,socioeco,steered,2,high,13.0,8,,4,"[""A"", ""B"", ""C"", ""D""]","[""All of the time"", ""Most of the time"", ""Only some of the time"", ""Never""]","[0.10657651, 0.19073679, 0.37053832, 0.3321484]","How often, if ever, do you carry a handgun or pistol outside your home, not including times when you are transporting it?",42
GROWUPGUN2A_W26,gender,declared,0,male,,7,I am a man.,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.58395976, 0.41604018]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,0,male,0.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.6831553, 0.31684467]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,0,male,1.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.69559658, 0.30440342]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,0,male,3.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.75471163, 0.24528834]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,0,male,5.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.79044938, 0.20955054]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,0,male,7.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.77338761, 0.22661243]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,0,male,9.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.75082695, 0.2491731]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,0,male,13.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.74871993, 0.25128007]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,declared,1,female,,7,I am a woman.,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.70461768, 0.29538235]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,1,female,0.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.6831553, 0.31684467]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,1,female,1.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.68220329, 0.31779665]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,1,female,3.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.69217396, 0.30782601]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,1,female,5.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.59596294, 0.40403706]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,1,female,7.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.37799975, 0.62200022]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,1,female,9.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.24653335, 0.75346667]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,gender,steered,1,female,13.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.20071429, 0.79928571]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,declared,0,child,,7,I am a child.,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.46927702, 0.53072298]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,0,child,0.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.6831553, 0.31684467]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,0,child,1.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.69575167, 0.30424836]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,0,child,3.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.70725304, 0.29274693]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,0,child,5.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.70725304, 0.29274693]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,0,child,7.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.67474741, 0.32525262]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,0,child,9.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.58320338, 0.41679665]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,0,child,13.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.32723814, 0.6727618]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,declared,1,adolescent,,7,I am an adolescent.,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.55832696, 0.44167301]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,1,adolescent,0.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.6831553, 0.31684467]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,1,adolescent,1.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.69822657, 0.30177343]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,1,adolescent,3.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.71557307, 0.2844269]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,1,adolescent,5.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.71348155, 0.28651848]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,1,adolescent,7.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.6952346, 0.3047654]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,1,adolescent,9.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.67319167, 0.32680833]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,1,adolescent,13.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.61820436, 0.38179561]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,declared,2,adult,,7,I am an adult.,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.61947125, 0.38052872]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,2,adult,0.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.6831553, 0.31684467]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,2,adult,1.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.63488293, 0.36511704]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,2,adult,3.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.55223787, 0.44776213]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,2,adult,5.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.5204106, 0.47958934]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,2,adult,7.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.53552353, 0.46447647]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,2,adult,9.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.56457865, 0.43542132]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,2,adult,13.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.57116872, 0.42883128]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,declared,3,older_adult,,7,I am an older adult.,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.95945925, 0.04054074]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
GROWUPGUN2A_W26,age,steered,3,older_adult,0.0,7,,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.6831553, 0.31684467]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection,42
